industry,name,ticker,ISIN,stockkey
35202010,KING PHARMS. DEAD - DELIST.01/03/11,KG,US4955821081,26428
40201020,LABRANCHE DEAD - DELIST.29/06/11,LAB,US5054471025,28873
35201010,Ligand Pharmaceutical Inc B,LGNDD,US53220K5048,12651
45101010,Liquidity Services,LQDT,US53635B1070,43168
40301030,Loews Corp,L,US5404241086,4684
35201010,MARTEK BIOSCIENCES DEAD - DELIST.28/02/11,MATK,US5729011065,15747
40201040,Medallion Financial Corp,TAXI,US5839281061,20340
40203010,NGP Capital Resources,NGPC,US62912R1077,41271
55102010,NICOR DEAD - AQCD.BY 906820,GAS,US6540861076,4629
45201020,Oplink Communications Inc,OPLK,US68375Q4038,32860
15101020,PENFORD DEAD - ACQD.BY 670633,PENX,US7070511081,3783
10101020,PHI Inc Nvtg,PHIIK,US69336T2050,20501
25202010,Polaris Inds Inc,PII,US7310681025,12727
45301020,Power Integrations Inc,POWI,US7392761034,25060
40301020,PRES.LIFE DEAD - ACQD.BY 930813,PLFE,US7408841010,8726
45101010,Rackspace Hosting Inc,RAX,US7500861007,65940
40202010,REWARDS NETWORK DEAD - DELIST.15/12/10,DINE,US7615572069,12817
45102010,RightNow Technologies Inc,RNOW,US76657R1068,40855
45201020,Riverbed Technology,RVBD,US7685731074,43991
10101010,SEAHAWK DRILLING DEAD - DELIST.06/10/11,HAWK,US81201R1077,210299
35102015,SHG Services,SUNHD,US86677E1001,267459
45103010,SONIC SOLUTIONS DEAD - DELIST.18/02/11,SNIC,US8354601069,22916
25401040,SuperMedia Inc,SPMD,US8684471035,211737
50102010,SYNIVERSE HOLDINGS DEAD - DELIST.13/01/11,SVR,US87163F1066,41531
30202030,SYNUTRA INTL,SYUT,US87164C1027,51148
10101020,T-3 Energy Services Inc,TTES,US87306E1073,22546
20106020,THERMADYNE HLDGS,THMD,US8834353075,51280
40402070,Universal Health Realty Trust,UHT,US91359E1055,11297
20202010,Volt Information Sciences,VOL,US9287031077,12839
20107010,Watsco Inc,WSO,US9426222009,16081
30101030,Weis Markets Inc,WMK,US9488491047,4835
40101010,WILMINGTON TRUST DEAD - DELIST.16/05/11,WL,US9718071023,4190
20104010,WOODWARD,WGOV,US9807451037,16093
45202010,3Par Inc,PAR,US88580F1093,49059
35201010,Abraxis BioScience Inc (New),ABII,US00383Y1029,48564
25504040,AC Moore Arts & Crafts Inc,ACMR,US00086T1034,24863
40301040,ACE Limited,ACE,CH0044328745,16540
45205020,ACTEL DEAD - DELIST.03/11/10,ACTL,US0049341052,9849
45103010,Actuate Corporation,ACTU,US00508B1026,26344
35203010,Affymetrix Inc,AFFX,US00826T1088,19715
30302010,Alberto-Culver Co B,ACV,US0130781000,4936
40402060,Alexander's Inc,ALX,US0147521092,9857
55101010,ALLEGHENY EN. DEAD - DELIST.28/02/11,AYE,US0173611064,5075
35103010,Allscript Healthcare Solutions Inc,MDRX,US01988P1084,29062
40301040,AMER.PHYS.CAP. DEAD - DELIST.25/10/10,ACAP,US0288841044,33503
40201010,AMERICREDIT DEAD - DELIST.01/10/10,ACF,US03060R1014,8832
35201010,Antigenics Inc,AGEN,US0370321095,29990
35201010,ASPENBIO PHRMA,APPY,US0453461032,51245
40201040,Asset Acceptance Capital Corp,AACC,US04543P1003,40521
25101010,ATC TECHNOLOGY DEAD - DELIST.25/10/10,ATAC,US00211W1045,19716
20104010,BALDOR ELECTRIC DEAD - DELIST.28/01/11,BEZ,US0577411004,3922
20104020,Beacon Power Corp,BCON,US0736771066,33213
25502020,BIDZ.COM INC,BIDZ,US08883T2006,51155
10101020,Boots & Coots Inc,WEL,US0994695049,24899
35101010,Bovie Medical Corp,BVX,US10211F1003,35276
20201010,BOWNE & CO DEAD - DELIST.24/11/10,BNE,US1030431050,3885
25301040,Burger King,BKC,US1212082010,43421
35201010,"Celldex Therapeutics, Inc",CLDX,US15117B1035,22927
45203010,Cogent Inc,COGT,US19239Y1082,41086
20302010,Continental Airlines Inc B,CAL,US2107953083,9983
10102020,Credo Petroleum Corp,CRED,US2254392077,34997
25101010,Dana Corp/New,DAN,US2358252052,56171
45102010,Diamond Management & Technology Consultants Inc,DTPI,US25269L1061,19216
45101010,DivX Inc,DIVX,US2554131068,43988
25301010,Dover Downs Gaming & Entertainment,DDE,US2600951048,37016
40203020,Duff & Phelps,DUF,US26433B1070,56173
10102020,Endeavour Intl Corp,END,US29259G1013,41933
10101020,Englobal Corp,ENG,US2933061069,25194
20303010,EUROSEAS,ESEA,MHY235922009,51074
20106010,Federal Signal Corp,FSS,US3138551086,4126
25101010,FEDRAL-MOGUL CORPORATION,FDML,US3135494041,51441
20106020,Gardner Denver Inc,GDI,US3655581052,15621
25504010,GYMBOREE DEAD - DELIST.24/11/10,GYMB,US4037771056,8601
35102015,Health Grades Inc,HGRD,US42218Q1022,20656
35201010,Hemispherx BioPharma Inc,HEB,US42366C1036,18780
45102020,HEWITT ASSOCS. A DEAD - DELIST.04/10/10,HEW,US42822Q1004,37309
30202030,"HQ Sustainable Maritime Industries, Inc",HQS,US40426A2087,56180
45202020,HUTCHINSON TECH.,HTCH,US4484071067,8616
20106020,Ingersoll-Rand Plc,IR,IE00B6330302,4910
40201040,Interactive Brokers Group A,IBKR,US45841N1072,44522
25302020,Jackson Hewitt Tax Service,JTX,US4682021062,40743
25203010,Jones Apparel Group Inc,JNY,US4800741039,7423
25301040,LANDRYS RESTAURANTS DEAD - DELIST.07/10/10,LNY,US51508L1035,10149
25302010,Learning Tree Intl Inc,LTRE,US5220151063,15720
20202020,LECG Corp,XPRT,US5232341025,40597
10102020,MARINER ENERGY DEAD - DELIST.11/11/10,ME,US56845T3059,43198
30302010,Medifast Inc,MED,US58470H1014,38669
45301020,Microtune Inc,TUNE,US59514P1093,32332
35101010,Micrus Endovascular,MEND,US59518V1026,41751
30302010,NBTY DEAD - DELIST.01/10/10,NTY,US6287821044,12686
45202020,Netezza Corp,NZ,US64111N1019,46612
35102015,Nighthawk Radiology,NHWK,US65411N1054,43133
55105010,Ormat Technologies,ORA,US6866881021,41265
45203010,OSI Systems Inc,OSIS,US6710441055,25044
35101020,OSTEOTECH DEAD - DELIST.17/11/10,OSTE,US6885821057,20464
20105010,Otter Tail Corp,OTTR,US6896481032,4159
25401025,Outdoor Channel Hldgs,OUTD,US6900272062,42003
15103010,PACTIV DEAD - DELIST.17/11/10,PTV,US6952571056,29171
45203030,PC Mall Inc,MALL,US69323K1007,12516
35202010,Penwest Pharmaceuticals Co,PPCO,US7097541053,25866
45103020,Phoenix Technologies Ltd,PTEC,US7191531083,12722
40301040,PMA Capital Corp A,PMACA,US6934192021,25051
35102020,PSYCHIATRIC SLTN. DEAD - DELIST.16/11/10,PSYS,US74439H1086,20517
55105010,Raser Technologies Inc,RZ,US7540551014,46684
35102015,RES-CARE DEAD - DELIST.23/12/10,RSCR,US7609431009,10283
10102030,Rex American Resources Corp.,REX,US7616241052,10287
30202030,Seneca Foods Corp,SENEA,US8170705011,15961
25504040,Signet Jewelers Limited,SIG,BMG812761002,38150
45301020,Skyworks Solutions Inc,SWKS,US83088M1027,12420
45103020,SOURCEFIRE INC,FIRE,US83616T1088,51159
55104010,Southwest Water Co,SWWC,US8453311073,22919
25201020,Stanley Furniture Co Inc,STLY,US8543052083,20667
25203020,Steven Madden Ltd,SHOO,US5562691080,22564
40101010,STH.FINL.GP. DEAD - DELIST.01/10/10,TSFG,US8378411057,15466
10101020,SUPERIOR WELL SVS. DEAD - DELIST.13/09/10,SWSI,US86837X1054,42468
25504040,Tractor Supply Co,TSCO,US8923561067,10377
35102030,Triple-S Management Corp,GTS,PR8967491088,56179
20104010,Ultralife Corp,ULBI,US9038991025,12824
25203030,Unifi Inc,UFI,US9046771013,3714
55105010,US Geothermal Inc,HTM,US90338S1024,56181
40203010,US Global Investors Inc,GROW,US9029521005,35941
35202010,Valeant Pharmaceuticals,VRX,US91911X1046,7331
20104010,Valence Technology,VLNC,US9189141024,8803
45301020,Virage Logic Corp,VIRL,US92763R1041,32300
45102010,Virtusa Corp.,VRTU,US92827P1021,46634
45301020,Volterra Semiconductor Corp,VLTR,US9287081064,40833
25203020,Weyco Group Inc,WEYS,US9621491003,20839
35201010,Zymogenetics Inc,ZGEN,US98985T1097,36602
45202020,Adaptec Inc,ADPT,US00651F1084,3743
20107010,Aircastle (Bermuda),AYR,BMG0129K1045,43726
35103010,Allscript-Misys Healthcare Solutions Inc,MDRX,US01988P1084,29062
30202030,American Italian Pasta Co,AIPC,US0270701016,207422
40301040,American Safety Ins Hldgs (Bermuda),ASI,BMG029951016,26942
40301050,Arch Capital Group Ltd (Bermuda),ACGL,BMG0450A1053,15929
10102020,Arena Resources,ARD,US0400491082,41888
20101010,ARGON ST Inc,STST,US0401491065,35063
40301040,Aspen Insurance Holdings Ltd (bermuda),AHL,BMG053841059,40697
35101010,ATS Medical Inc,ATSI,US0020831030,14286
45202020,AVID TECHNOLOGY,AVID,US05367P1003,9894
40301040,Axis Capital Hldgs Ltd (Bermuda),AXS,BMG0692U1099,39660
25301010,Bally Technologies Inc,BYI,US05874B1070,19729
25504040,Blockbuster Inc A,BBI,US0936791088,28876
30202010,Bunge Ltd (Bermuda),BG,BMG169621056,35680
25301040,CKE RESTAURANTS DEAD - DELIST.13/07/10,CKR,US12561E1055,4370
40201030,Compass Diversified Trust,CODI,US20451Q1040,43449
20201080,Cornell Cos Inc,CRN,US2191411089,19962
45102020,CYBERSOURCE DEAD - DELIST.02/08/10,CYBS,US23251J1060,28664
20202020,Diamond Management & Technology Consultants Inc,DTPI,US25269L1061,19216
45103020,Double-Take Software Inc,DBTK,US2585981010,46649
20101010,DynCorp Intl,DCP,US26817C1018,43358
40203020,E*TRADE FINANCIAL,EGRP,US2692464017,20035
35103010,ECLIPSYS DEAD - DELIST.25/08/10,ECLP,US2788561098,26125
40301050,Endurance Specialty Hldgs Ltd(Bermuda),ENH,BMG303971060,37989
20104010,Energy Conversion Devices,ENER,US2926591098,14298
35101010,ev3 Inc,EVVV,US26928A2006,41807
20104010,Evergreen Solar Inc,ESLR,US30033R1086,33071
40102010,Fannie Mae,FNM,US3135861090,5183
40102010,Freddie Mac,FRE,US3134003017,5771
30202010,Fresh Del Monte Produce(Caymans),FDP,KYG367381053,18024
30302010,Herbalife (Cayman),HLF,KYG4412G1010,41416
25401040,Interactive Data Corp,IDC,US45840J1079,9681
35102015,INVENTIV HLTH. DEAD - DELIST.16/08/10,VTIV,US46122E1055,29033
50101020,IOWA TELECOM.SERVICES DEAD - DELIST.11/06/10,IWA,US4625942010,41294
20104010,MAGNETEK DEAD - ACQD. BY 873067,MAG,US5594244031,3908
45301020,Marvell Technology Group Ltd (Bermuda),MRVL,BMG5876H1051,32043
35102015,Mednax Inc,MD,US58502B1061,15849
25301010,MGM Mirage Inc,MGM,US5529531015,3867
20104010,Microvision Inc,MVIS,US5949601067,23656
35101020,MILLIPORE DEAD - DELIST.15/07/10,MIL,US6010731098,4785
40301050,Montpelier Re Holdings (Bermuda),MRH,BMG621851069,37733
40201040,MSCI,MXB,US55354G1004,49060
15101050,NewMarket Corp,NEU,US6515871076,4679
55103010,Northwestern Corp,NWE,US6680743050,41995
35102020,ODYSSEY HLTHCR. DEAD - DELIST.27/08/10,ODSY,US67611V1017,36130
35201010,OSI PHARMS. DEAD - DELIST.18/06/10,OSIP,US6710401034,15821
45202010,PALM DEAD - DELIST.12/07/10,PALM,US6966431057,30219
40301050,PartnerRe Ltd (Bermuda),PRE,BMG6852T1053,16538
35103010,PHASE FORWARD DEAD - DELIST.12/08/10,PFWD,US71721R4065,40788
45203015,Power-One Inc,PWER,US7393081044,25061
25101010,Raser Technologies Inc,RZ,US7540551014,46684
40301050,RenaissanceRe Hldgs (Bermuda),RNR,BMG7496G1033,15111
10102030,Rex Stores,RSC,US7616241052,10287
15103020,Rock-Tenn A,RKT,US7727392075,10295
40301040,SeaBright Insurance Hldgs,SBX,US8116561072,41454
10101020,SMITH INTL. DEAD - DELIST.30/08/10,SII,US8321101003,4545
35101010,Somanetics Corp,SMTS,US8344454058,28734
45103020,SonicWall Inc,SNWL,US8354701059,29322
25202010,SPORT SUPPLY GRP,RBI,US84916A1043,51175
20101010,STANLEY DEAD - DELIST.18/08/10,SXE,US8545321080,44291
25302020,Steiner Leisure Ltd (Bahamas),STNR,BSP8744Y1024,23473
45103020,SYBASE DEAD - DELIST.29/07/10,SY,US8711301007,7557
45103010,Symyx Technologies Inc,SMMX,US87155S1087,29481
35101020,THERAGENICS DEAD - DELIST.30/10/13,TGX,US8833751071,16020
40203020,Thomas Weisel Partners Group,TWPG,US8844811021,43097
45103010,TIBCO Software Inc,TIBX,US88632Q1031,28668
40301050,Transatlantic Hldgs Inc,TRH,US8935211040,5627
20301010,UTI Worldwide Inc (BVI),UTIW,VGG872101032,33760
10102020,XTO EN. DEAD - DELIST.08/07/10,XTO,US98385X1063,9991
25301010,Youbet.com Inc,UBET,US9874131017,25423
45201010,3COM DEAD - DELIST.22/04/10,COMS,US8855351040,3712
20302010,Allegiant Travel Co,ALGT,US01748X1028,46641
35103010,AMICAS Inc,AMCS,US0017121080,23624
45101010,AOL Inc,AOL,US00184X1054,210997
30302010,Bare Escentuals,BARE,US0675111050,44120
10101020,BJ SVS. DEAD - DELIST.30/04/10,BJS,US0554821035,5486
25201040,BLACK & DECKER DEAD - DELIST.25/03/10,BDK,US0917971006,5085
25201050,Blyth Inc,BTH,US09643P2074,11898
25302020,BRINKS HOME SCTY.HDG. DEAD - DELIST.14/05/10,CFL,US1096991088,207321
25202010,Callaway Golf Co,ELY,US1311931042,8498
45103010,CERNER,CERN,US1567821046,8514
45103010,Chordiant Software Inc,CHRD,US1704043058,30164
45201020,CIENA Corp,CIEN,US1717793095,19911
10102020,CNX Gas Corp,CXG,US12618H3093,43916
20202010,COMSYS IT Partners Inc,CITP,US20581E1047,15858
40301020,Conseco Inc,CNO,US2084648839,40546
45102020,Convergys Corp,CVG,US2124851062,26119
20202020,Dolan Media Co,DM,US25659P4028,46635
40203020,E*TRADE Financial Corp,ETFC,US2692461047,20035
10102020,ENCORE ACQ. DEAD - DELIST.22/03/10,EAC,US29255W1009,34060
35201010,Facet Biotech Corp,FACT,US30303Q1031,207698
25203010,FGX INTL HLDGS,FGXI,VGG3396L1022,51208
30202030,Green Mountain Coffee Roasters Inc,GMCR,US3931221069,23195
10101010,Helmerich & Payne Inc,HP,US4234521015,4906
15101050,ICO Inc,ICOC,US4492931096,20224
35102015,IMS HEALTH DEAD - DELIST.08/03/10,RX,US4499341083,16696
20106020,K-Tron Intl Inc,KTII,US4827301080,22820
45301010,Kulicke & Soffa Industries,KLIC,US5012421013,8645
40301030,LOEWS,L,US5404241086,4684
45102010,NCI Inc,NCIT,US62886K1043,42794
30201030,PEPSI BOTTLING GP. DEAD - DELIST.11/03/10,PBG,US7134091005,27366
30201030,PEPSIAMERICAS DEAD - DELIST.11/03/10,PAS,US71343P2002,4772
20104010,Power-One Inc,PWER,US7393081044,25061
20104010,Regal Beloit Corp,RBC,US7587501039,3834
25504020,Rex Stores,RSC,US7616241052,10287
45301010,Rudolph Technologies Inc,RTEC,US7812701032,29320
40402070,Senior Housing Properties Trst,SNH,US81721M1099,29075
20201040,SFN GROUP DEAD - DELIST.06/09/11,0700161D,US7841531087,10117
15103010,Silgan Hldgs Inc,SLGN,US8270481091,20632
45301020,Silicon Storage Technology,SSTI,US8270571008,15968
45101010,Switch and Data Inc,SDXC,US8710431052,46685
45301020,Techwell Inc,TWLL,US87874D1019,43599
15101030,TERRA INDS. DEAD - DELIST.26/04/10,TRA,US8809151033,4541
50101010,tw telecom inc,TWTC,US87311L1044,28052
45203010,VARIAN DEAD - DELIST.24/05/10,VARI,US9222061072,27392
45102020,VeriFone Holdings,PAY,US92342Y1091,41663
25101010,Wabco Holdings Inc,WBC,US92927K1025,45004
45301020,White Electronic Designs Corp,WEDC,US9638011059,27029
40301040,ZENITH NAT.IN. DEAD - DELIST.21/05/10,ZNT,US9893901093,4533
45102020,AFFILIATED CMP.SVS.A DEAD - DELIST.18/02/10,ACS,US0081901003,11880
35102015,Allion Healthcare,ALLI,US0196151031,41792
25401010,Alloy Inc,ALOY,US0198553036,28065
40203010,American Capital Ltd,ACAS,US02503Y1038,24874
20201050,American Ecology Inc,ECOL,US0255334072,15083
45201010,AVOCENT DEAD - DELIST.21/12/09,AVCT,US0538931033,15529
40301040,Berkshire Hathaway A,BRK/A,US0846701086,5749
25301040,BJ's Restaurants Inc,BJRI,US09180C1062,35772
20304010,BURL.NTHN.SANTA FE C DEAD - DELIST.26/02/10,BNI,US12189T1043,5086
30302010,CHATTEM DEAD - DELIST.22/03/10,CHTT,US1624561072,7381
40201010,FINL.FED. DEAD - DELIST.19/02/10,FIF,US3174921060,12559
20106020,Flanders Corp,FLDR,US3384941072,20130
45103010,I2 Technologies Inc,ITWO,US4657542084,20221
20201060,ICT Group Inc,ICTG,US44929Y1010,20225
45202020,IMATION,IMN,US45245A1079,16576
35202010,Javelin Pharmaceuticals Inc,JAV,US4718941051,46666
15105020,Kapstone Paper and Packaging Corp,KPPC,US48562P1030,46669
20303010,Kirby Corp,KEX,US4972661064,4375
25401030,MARVEL ENTERTAINMENT DEAD - DELIST.11/01/10,MVL,US57383T1034,12814
40301040,MBIA,MBI,US55262C1009,3694
20201040,MPS GP. DEAD - DELIST.01/02/10,MPS,US5534091039,11947
40201040,MSCI Inc-A,MXB,US55354G1004,49060
45103010,Netscout Systems Inc,NTCT,US64115T1043,29119
45203010,ROPER TECHNOLOGIES,ROP,US7766961061,8745
45301010,Semitool Inc,SMTL,US8169091050,12010
45202010,SUN MICROSYSTEMS DEAD - ACQD.BY 719618,JAVA,US8668102036,5217
45201020,Sycamore Networks Inc,SCMR,US8712061089,29098
50201020,TEGNA,GCI,US87901J1051,4707
40403010,Tejon Ranch Co,TRC,US8790801091,3917
35102020,TENET HEALTHCARE,NME,US88033G4073,5199
25502020,TICKETMASTER ENTM. DEAD - DELIST.05/02/10,TKTM,US88633P3029,65588
45201020,TOLLGRADE COMMS. DEAD - DELIST.11/05/11,TLGD,US8895421068,16027
20201040,VOLT INFO.SCIENCES,VOL,US9287031077,12839
15104020,"Walter Energy, Inc.",WLT,US93317Q1058,16077
35203010,AMAG Pharmaceuticals Inc,AMAG,US00163U1060,12411
15101050,American Pacific Corp,APFC,US0287401089,7361
50101010,Arbinet Corporation,ARBX,US03875P1003,41413
35101010,Aspect Medical Systems Inc,ASPM,US0452351085,29923
10102020,Atlas America Inc,ATLS,US0491671097,40699
20101010,AXSYS TECHS. DEAD - DELIST.14/09/09,AXYS,US0546151095,22500
20106020,Badger Meter Inc,BMI,US0565251081,19805
20104010,C&D Technologies Inc,CHP,US1246611099,12483
35202010,Caraco Pharmaceutical Laboratories Ltd,CPD,US14075T1079,35769
40101015,CASCADE BANCORP,CACB,US1471542076,19879
25504010,CATO A,CTR,US1492051065,7380
50101020,"Cbeyond, Inc.",CBEY,US1498471051,42806
20304020,Celadon Group Inc,CLDN,US1508381001,12478
50102010,Centennial Communications Corp,CYCL,US15133V2088,9950
25504010,CHARLOTTE RUSSE HLDG. DEAD - DELIST.23/10/09,CHIC,US1610481038,29339
55101010,CMS ENERGY,CMS,US1258961002,4807
20201070,Comfort Systems USA Inc,FIX,US1999081045,23566
45203020,Cyberoptics Corp,CYBE,US2325171021,15528
25401025,DIRECTV Group Inc,DTV,US25459L1061,40206
35202010,Discovery Laboratories Inc,DSCO,US2546681063,31319
25301010,Empire Resorts Inc,NYNY,US2920521075,12419
40301040,Employers Holdings Inc,EIG,US2922181043,44368
10102050,Evergreen Energy Inc,EEE,US30024B1044,12640
35203010,Exelixis Inc,EXEL,US30161Q1040,31101
40203020,FCStone Group Inc,FCSX,US31308T1007,44551
40102010,Federal Agricult Mtge Corp C,AGM,US3131483063,20093
45201020,Finisar Corp,FNSR,US31787A1016,29303
20202020,First Advantage Corp,FADV,US31845F1003,40836
25203010,Fossil Inc,FOSL,US3498821004,10054
40101015,FRONTIER FINL. DEAD - DELIST.31/01/14,FTBK,US35907K2042,25524
20304020,Frozen Food Express Inds Inc,FFEX,US3593601046,8581
10102020,Gasco Energy,GSX,US3672201007,41951
35201010,GenVec Inc,GNVC,US37246C1099,33549
20201080,GeoEye Inc,GEOY,US37250W1080,46652
25401020,Global Traffic Network,GNET,US37947B1035,43255
35102020,Hanger Orthopedic Group Inc,HGR,US41043F2083,20187
40402070,Healthcare Realty Trust,HR,US4219461047,9708
35101010,Healthtronics Inc,HTRN,US42222L1070,29864
35103010,HLTH Corp,HLTH,US40422Y1010,27525
20104010,Hoku Scientific,HOKU,US4347121059,42496
35101010,Home Diagnostics,HDIX,US4370801049,43989
35103010,Icad Inc,ICAD,US44934S1078,23618
45101010,Imergent Inc,IIG,US45247Q1004,29871
40101015,INDEPENDENT BANK,IBCP,US4538386099,20237
45103010,Informatica Corp,INFA,US45666Q1022,27898
20101010,Innovative Solutions & Support,ISSC,US45769N1054,32329
40301050,IPC Hldgs Ltd (Bermuda),IPCR,BMG4933P1014,16498
50102010,iPCS Inc,IPCS,US44980Y3053,43924
20106020,Key Technology Inc,KTEC,US4931431013,20286
25201050,KID BRANDS,KIDBQ,US49375T1007,4458
20201060,Kimball Intl Inc B,KBALB,US4942741038,4373
35203010,Life Sciences Research Inc,LSR,US5321691090,46670
25301020,Lodgian,LGN,US54021P4037,41975
20305010,Macquarie Infrastructure Co LLC,MIC,US55608B1052,41418
40402040,Maguire Properties Inc,MPG,US5597751016,39661
20106020,MANITOWOC,MTW,US5635711089,3820
35202010,Matrixx Initiatives,MTXX,US57685L1052,22536
30202030,Maui Land & Pineapple Co Inc,MLP,US5773451019,20330
45102020,METAVANTE TECHNOLOGIES DEAD - DELIST.12/10/09,MV,US5914071015,48029
45103020,MICROS Systems Inc,MCRS,US5949011002,10195
35201010,Molecular Insight Pharmaceuticals Inc,MIPI,US60852M1045,46673
60101020,Monmouth REIT A,MNRTA,US6097201072,18096
45103010,MSC Software Corp,MSCS,US5535311048,4386
10101020,NATCO GP.A DEAD - DELIST.19/11/09,NTG,US63227W2035,29927
10102050,National Coal Corp,NCOC,US6323812080,41988
35203010,Nektar Therapeutics,NKTR,US6402681083,11888
25401020,New Frontier Media Inc,NOOF,US6443981096,27875
10102020,NGAS Resources Inc,NGAS,CA62912T1030,35874
45203030,Nu Horizons Electronics,NUHC,US6699081054,15809
40203010,Och-Ziff Capital Managmen-A,OZM,US67551U1051,49061
40301050,Odyssey Re Holdings Corp,ORH,US67612W1080,34900
45101010,Omniture,OMTR,US68212S1096,43567
45101010,On2 Technologies Inc Com,ONT,US68338A1079,30050
45103010,OpenTV Corp (BVI),OPTV,VGG675431016,29331
45201020,Orbcomm Inc,ORBC,US68555P1003,46699
30202030,Overhill Farms,OFI,US6902121051,41997
35101010,PALOMAR MED.TECHS. DEAD - ACQD.BY 31521K,PMTI,US6975293035,15838
10102020,Parallel Petroleum Corp,PLLL,US6991571034,20481
35102015,PDI Inc,PDII,US69329V1008,25543
45203010,PERKINELMER,PKI,US7140461093,4648
45102010,Perot Systems Corp A,PER,US7142651055,27540
20104010,Plug Power Inc,PLUG,US72919P1030,29351
45202020,Presstek Inc,PRST,US7411131045,10262
20201070,PRG-Schultz Intl Inc,PRGX,US69357C5031,20540
40203010,Prospect Energy Corp,PSEC,US74348T1025,40824
35203010,PURE BIOSCIENCE,PURE,US7462181063,51401
45103010,Quest Software Inc,QSFT,US74834T1034,29126
45301020,Ramtron Intl Corp,RMTR,US7519073040,15908
25401025,RCN Corp,RCNI,US7493612003,42021
20106010,Sauer-Danfoss Inc,SHS,US8041371076,25630
35202010,SCHERING-PLOUGH DEAD - 04/11/09,SGP,US8066051017,4881
35201010,SEPRACOR DEAD - DELIST.30/10/09,SEPR,US8173151049,8758
45103010,SPSS DEAD - DELIST.12/10/09,SPSS,US78462K1025,12785
20106020,"Starrett, L.S. Co A",SCX,US8556681091,4082
40102010,STERLING FINL. DEAD - ACQD.BY 889816,STSA,US8593193035,10461
